transaction_amount_inr,hour_of_day,merchant_category,card_type,card_present,distance_from_home_km,transactions_last_24h,avg_transaction_amount_inr,num_declined_last_30d,is_fraud
5000,20,Travel,Visa,0,276,6,807.92,4,1
1135.79,8,Travel,RuPay,1,3.1,3,1995.36,1,0
5606.58,9,Grocery,Mastercard,0,7.55,4,1107.57,1,0
3426.4,19,Healthcare,RuPay,0,,3,1887.45,0,0
1706.44,10,Restaurant,Mastercard,1,16.81,2,675.4,0,0
63005.3,0,Online,Visa,0,27.74,8,906.88,3,1
3533.57,19,Travel,Mastercard,1,5.39,6,785.73,0,0
922.81,21,Entertainment,Mastercard,1,6.05,3,1823.87,0,0
2780.81,16,Restaurant,Visa,1,69.59,2,1522.24,0,0
2023.39,12,Restaurant,RuPay,1,1.99,2,2633.07,0,0
665.61,16,Travel,Amex,0,1.02,4,1967.92,0,0
11552.63,1,Electronics,RuPay,0,115.45,14,812.22,1,1
1532.57,18,Online,Visa,1,27.59,6,500,0,0
1483.82,19,Retail,Mastercard,0,24.25,2,2621.4,1,0
3443.65,16,Electronics,Mastercard,1,10.99,3,1062.3,0,0
1950.06,21,Grocery,Visa,1,1.17,4,6473.78,1,0
3581.81,20,Travel,Visa,1,15.86,6,3519.88,0,0
1297.25,14,Grocery,Visa,1,0.65,6,841.95,0,0
2344.44,10,Retail,Visa,1,7.78,5,1716.7,1,0
4634.56,13,Utilities,RuPay,1,7.13,2,2726,0,0
5935.27,10,Grocery,Amex,1,6.57,3,3902.34,0,0
2340.69,19,Restaurant,Mastercard,1,3.07,1,3405.82,0,0
855,9,Healthcare,Mastercard,0,14.34,2,4421.23,0,0
7537.84,15,Retail,Visa,1,34.05,1,2493.17,0,0
4602.57,19,Electronics,RuPay,1,21.76,4,500,1,0
5326.75,9,Online,Visa,1,3.29,2,3168.69,0,0
6086.56,20,Restaurant,Visa,0,6.06,4,500,0,0
1578.74,7,Gas,Mastercard,1,4.04,1,975.77,0,0
2840.41,12,Online,Visa,1,27.39,3,1428.91,0,0
503.94,13,Gas,Mastercard,0,10.23,3,1925.69,0,0
14028.85,11,Grocery,RuPay,0,16.97,5,1077.02,0,0
613.31,9,Online,RuPay,1,0.55,2,2534.32,0,0
10750.04,12,Gas,Mastercard,1,0.9,4,2437.1,0,0
2485.53,7,Online,Visa,1,21.38,6,5674.29,0,0
2140.65,14,Travel,RuPay,1,1.7,2,1560.18,0,0
1325.09,10,Healthcare,Mastercard,0,7.28,5,1192.25,0,0
4666.36,9,Healthcare,RuPay,1,0.02,1,659.91,0,0
1478.19,21,Electronics,Visa,1,20.05,3,1648.16,0,0
5935.89,23,Restaurant,Amex,0,88.8,16,1604.09,4,1
564.44,3,Electronics,Visa,0,19.99,1,1424.64,2,0
1066.35,10,Online,Visa,1,0.19,2,1378.96,0,0
3889.16,16,Restaurant,RuPay,1,22.61,2,1443.64,0,0
2500.93,2,Grocery,RuPay,1,14.21,1,2739.2,0,0
1118.16,6,,RuPay,0,26.23,5,1405.84,0,0
2606.51,9,Online,Visa,1,10.74,6,1798.21,0,0
,19,Healthcare,Mastercard,0,98.62,13,1586.38,3,1
3375.46,11,Utilities,Mastercard,0,6.23,4,500,0,0
3581.52,11,Travel,Visa,1,2.56,4,2988.5,0,0
3773.55,7,Gas,Visa,1,33.71,1,2001.36,0,0
36973.22,22,Entertainment,Mastercard,0,53.05,9,1950.35,0,1
2887.1,20,Grocery,Mastercard,0,19.9,2,2790.48,1,0
1938.26,10,Grocery,RuPay,1,8.15,4,3559.81,0,0
951.51,8,Retail,Amex,1,2.13,5,1078.11,0,0
11094.33,18,Gas,Visa,1,4.79,3,764.19,0,0
690.3,17,Online,Amex,1,10.08,3,5460.3,0,0
6358.13,10,Grocery,Mastercard,0,11.71,6,5440.79,0,0
3186.46,11,Restaurant,Amex,1,4.27,3,1517.94,0,0
4199.13,10,Online,Visa,1,7.45,2,3699.03,1,0
,3,Travel,RuPay,0,1.43,5,2138.18,1,0
2360.58,13,Travel,Visa,1,9.57,4,2077.68,0,0
661.05,12,Restaurant,Visa,0,20.82,2,3329.93,0,0
1516.41,4,Healthcare,RuPay,1,1.66,1,2504.32,3,0
11470.03,4,Gas,Mastercard,0,16.04,2,2945.34,0,0
19531.35,16,Entertainment,RuPay,0,1.85,8,1050.7,3,1
4934.9,12,Restaurant,RuPay,1,57,0,500,0,0
998.95,7,Retail,RuPay,0,2.93,1,1201.2,1,0
2001.96,13,Grocery,Visa,0,17.38,3,1105.21,0,0
442.38,16,Grocery,Visa,0,7.3,1,1056,0,0
1010.57,6,Grocery,Visa,1,7.58,2,737.77,0,0
1916.14,11,Grocery,Mastercard,0,3.85,0,4722.03,0,0
16123.34,23,Online,Mastercard,1,6.82,2,715.44,0,0
3650.96,3,Restaurant,RuPay,1,12.14,4,500,0,0
1912.75,12,Electronics,Amex,1,50.73,0,738.89,1,0
5651.93,10,Grocery,RuPay,1,15.7,1,912.98,0,0
2760.73,7,Restaurant,RuPay,0,14.63,4,5925.6,0,0
10550.49,13,Entertainment,RuPay,1,30.9,3,1410.48,0,0
10729.7,0,Online,Visa,0,0.28,12,5113.72,4,1
1496.24,17,Travel,Visa,1,15.97,3,1751.24,0,0
584.84,8,Entertainment,RuPay,1,40.94,1,2107.83,0,0
2090.15,8,Online,Mastercard,1,2.9,5,5115.86,0,0
2626.92,7,Gas,RuPay,1,2.49,3,1960.61,0,0
1245.24,12,Online,Mastercard,1,13.83,4,1142.03,0,0
2996.87,5,Restaurant,RuPay,1,0.38,1,2648.58,0,0
793.9,7,Utilities,RuPay,1,9.23,5,3253,0,0
1660.63,7,Grocery,Mastercard,0,9.47,1,500,0,0
2451.29,14,Restaurant,Mastercard,1,26.1,0,836.23,1,0
329.82,16,Restaurant,Visa,0,35.82,4,2272.35,0,0
24355.16,13,Gas,Visa,0,23.93,4,3037.02,0,0
2215.21,20,Utilities,RuPay,1,8.43,5,2573.75,1,0
707.04,12,Restaurant,Visa,1,9.88,5,500,1,0
1384.62,10,Grocery,Amex,1,0.37,0,2353.89,0,0
2907.55,11,Grocery,Mastercard,1,3.35,4,1603.23,0,0
388.99,8,Grocery,Visa,1,22.2,48,500,0,0
3074.6,8,Electronics,Visa,1,7.28,6,1783.29,0,0
2196.42,0,Utilities,Amex,1,7.03,5,2602.08,0,0
3024.74,8,Entertainment,Visa,1,2.32,5,1415.92,1,0
6753.83,11,Entertainment,Amex,1,4.05,2,1477.6,0,0
,8,Healthcare,Amex,1,41.77,2,971.26,1,0
873.3,13,Gas,Mastercard,0,1.73,2,1434.85,0,0
464.24,13,Grocery,RuPay,1,35.8,2,6438.01,0,0
2071.49,6,Grocery,RuPay,1,0.18,1,7749.47,0,0
5055.16,7,Restaurant,Amex,1,16.5,2,2462.4,0,0
1326.51,10,Gas,Amex,1,14.14,3,1799.48,0,0
4422.87,8,Retail,Visa,1,23.84,3,2892.83,1,0
20498.18,12,Entertainment,Visa,1,0.68,0,2366.28,0,0
1317.46,6,Restaurant,Amex,1,3.87,1,,0,0
2473.22,21,Restaurant,Amex,1,21.7,4,538.25,0,0
795.24,20,Healthcare,Visa,1,2.92,2,1106.84,1,0
5369.3,16,Online,Visa,1,0.54,2,5812.32,0,0
14719.75,4,Online,RuPay,1,0.91,3,1727.13,0,0
4609.63,8,Restaurant,Visa,1,11.12,3,821.95,0,0
2282.89,6,,Mastercard,1,36.81,3,4728.63,0,0
1179.74,17,Grocery,Mastercard,1,12.99,3,5233.87,1,0
7659.22,10,Healthcare,Amex,1,42.12,0,820.16,1,0
791.25,10,Retail,Amex,1,10.27,4,1251.84,2,0
4438.92,21,Restaurant,Visa,1,14.59,5,1427.46,1,0
3215.67,21,Online,RuPay,1,1.86,5,977.08,0,0
3105.59,12,Travel,Visa,1,8.26,6,1452.77,0,0
7032.41,17,Online,RuPay,1,16.66,2,906.25,0,0
22888.18,8,Online,RuPay,1,30.71,4,8688.68,0,0
1086.79,21,Grocery,Visa,1,13.81,3,1135.63,0,0
2266.35,6,Gas,Mastercard,1,6.37,4,2540.09,0,0
1456.69,7,Grocery,Visa,1,44.92,4,3568.19,0,0
2339.23,21,Gas,Amex,1,20.12,2,2086.44,1,0
2830.37,21,Restaurant,Visa,1,0.45,4,739.28,0,0
3970.23,19,Retail,Visa,1,15.28,4,3252.46,35,0
5000,18,Online,Mastercard,0,98.99,10,3319.59,3,1
,17,Electronics,Visa,1,7.43,4,1111.31,0,0
3803.4,13,Restaurant,RuPay,1,12.43,1,1955.95,0,0
1947.63,19,Grocery,Visa,1,21.41,3,500,0,0
727.76,11,Retail,Amex,0,9.72,3,1095.58,0,0
1017.58,12,Travel,RuPay,0,4.99,4,944.16,0,0
1063.41,12,Online,RuPay,1,6.78,3,1438.04,0,0
1805.37,14,Entertainment,RuPay,1,10.91,2,2523.21,0,0
1990.82,17,Electronics,Visa,0,5.7,4,4053.45,1,0
7768.35,7,Travel,RuPay,1,12.5,3,2432.21,0,0
5719.01,17,Healthcare,Visa,1,22.77,1,1938.49,0,0
2809.47,16,Gas,RuPay,1,5.39,2,2424.52,0,0
7459.11,8,Grocery,Visa,0,130.85,6,797.11,2,1
2069.88,16,Grocery,Visa,1,9.24,3,1065.16,0,0
3915.19,19,Travel,Amex,1,72.18,6,2776.6,0,0
5000,1,Electronics,RuPay,0,73.74,8,565.58,0,1
3044.44,17,Online,Visa,1,5.25,6,1655.67,0,0
2328.03,13,Grocery,RuPay,0,38.93,5,507.71,0,0
8001.81,15,Electronics,Mastercard,1,0.28,1,1553.5,0,0
1018.87,16,Grocery,Mastercard,0,16.12,5,500,0,0
9796.22,14,Online,RuPay,1,11.09,3,1307.21,0,0
1755.4,6,Grocery,Amex,0,9.48,2,5904.43,0,0
3302.01,19,Healthcare,Mastercard,1,8.83,5,818.65,1,0
3202.14,17,Online,Mastercard,1,14.49,2,1980.9,0,0
2639.12,12,Restaurant,Visa,1,3.3,4,8926.95,0,0
4642.83,11,Grocery,Visa,1,0.18,2,1002.27,0,0
13701.29,2,Restaurant,Amex,1,78.64,10,9915.98,3,1
2134.91,9,Gas,RuPay,1,8.87,2,1326.63,0,0
4047.62,8,Grocery,RuPay,1,21.67,4,2750.01,0,0
3667.79,17,Entertainment,RuPay,1,2.17,4,870.19,0,0
1485.24,10,Grocery,RuPay,1,22.84,3,7683.42,1,0
3058.79,19,Travel,RuPay,1,34.74,3,3287.32,0,0
1844.45,16,Retail,RuPay,1,14.38,6,1937.18,0,0
3307.98,7,Gas,Mastercard,1,25.01,2,3717.56,1,0
5059.44,17,Online,Mastercard,0,67.37,4,1309.3,0,0
6702.98,17,Healthcare,Amex,0,23.13,2,1506.57,0,0
1586.09,11,Grocery,Visa,1,25.65,5,3149.01,2,0
630.26,6,Restaurant,Amex,1,3.76,2,500,1,0
695.49,18,Grocery,Mastercard,0,1.8,3,2519.82,1,0
24640.43,10,Electronics,Mastercard,0,17.79,4,2102.3,0,0
3883.29,14,Grocery,Visa,0,7.41,3,3696.07,0,0
1758.43,19,Gas,Amex,1,28.73,0,1148.08,1,0
10926.99,14,Grocery,RuPay,1,8.68,0,2555.41,0,0
3225.93,21,Restaurant,Visa,0,20.45,2,3773.91,0,0
1265.65,10,Electronics,RuPay,1,33.19,6,500,0,0
9977.15,9,Online,Mastercard,1,12.25,2,2826.14,0,0
1671.03,17,Entertainment,Mastercard,1,4,0,500,2,0
1249.6,13,Online,RuPay,1,6.41,3,808.9,0,0
1487.52,8,Grocery,Mastercard,1,8.16,4,722.29,0,0
4387.97,7,,Visa,1,43.36,3,582.56,2,0
19064.86,8,Grocery,RuPay,1,4.56,2,701.93,0,0
2516.02,7,Online,RuPay,1,21.53,6,1249.75,1,0
4421.82,12,Online,Mastercard,1,12.49,2,1289.04,1,0
4901.01,21,Restaurant,Mastercard,1,16.78,3,4661.37,0,0
5552,6,Grocery,Visa,1,4.36,5,788.71,0,0
39526.13,1,Entertainment,Visa,0,2.47,10,1462.85,3,1
3955.24,9,Restaurant,RuPay,1,16.15,4,1050.38,0,0
710.93,5,Restaurant,RuPay,1,1.36,5,1565.16,0,0
24078.6,19,Retail,RuPay,1,8.99,4,2084.41,0,0
2712.19,17,Grocery,Visa,1,1.34,4,1200.86,,0
2418.62,6,Gas,Mastercard,1,12.41,3,3274.31,1,0
12538.39,22,Entertainment,RuPay,0,144.54,7,1856.69,0,1
4494.68,13,Grocery,Visa,1,38.81,3,3409.51,0,0
6076.7,18,Gas,Amex,1,99.29,10,3437.1,2,1
4846.45,11,Grocery,RuPay,1,19.54,1,2335.89,1,0
862.34,9,Electronics,Visa,0,0.88,3,780.53,0,0
2489.7,8,Grocery,RuPay,1,0.18,0,969.95,0,0
4323.49,10,Electronics,RuPay,1,9.22,2,626.47,0,0
323.46,12,Grocery,RuPay,1,1.91,2,1794.27,0,0
875.37,5,Online,RuPay,1,8.96,3,972.04,1,0
1067.65,20,Grocery,Mastercard,1,27.16,5,1358.25,1,0
4247.43,17,Healthcare,Visa,0,1.48,6,1765.49,0,0
5416.63,4,Restaurant,Visa,1,14.76,3,4686.48,0,0
1975.41,12,Restaurant,RuPay,1,17.04,61,3339.28,0,0
3256.12,15,Grocery,Amex,1,30.89,3,3045.41,0,0
2333.98,7,Retail,Mastercard,1,27.32,7,2690.31,0,0
1159.08,17,Online,Visa,1,12.53,4,1030.05,0,0
4455.62,17,Restaurant,Amex,1,1.57,1,1503.03,1,0
3312.85,11,Online,Amex,1,24.43,2,2758.5,0,0
5361.15,3,Entertainment,Visa,1,0.06,2,500,0,0
27488.69,1,Restaurant,Visa,0,1.35,7,2733.41,2,1
4119.85,21,Electronics,Mastercard,1,8.15,1,2102.15,0,0
1239.1,1,Grocery,Mastercard,1,26.35,2,3166.15,1,0
1194.15,14,Utilities,Mastercard,0,16.29,4,917.22,1,0
4666.36,13,Restaurant,RuPay,1,33.21,5,1042.33,0,0
1513.46,13,Retail,RuPay,1,17,4,1225.79,1,0
4982.64,9,Utilities,Mastercard,1,0.86,0,1558.27,0,0
7207.34,11,Online,RuPay,1,10.22,0,1574.62,0,0
10768.29,16,Travel,Mastercard,1,178.09,9,1673.38,2,1
982.97,16,Online,Mastercard,1,47.86,3,1099.62,0,0
730.06,21,Online,Visa,0,6.46,6,1785.67,0,0
1796.92,16,Entertainment,Amex,1,20.97,6,1381.92,0,0
,16,Restaurant,RuPay,0,46.27,3,2059.16,0,0
5208.16,17,Gas,Mastercard,1,0.48,4,1318.8,1,0
32288.6,5,Entertainment,Mastercard,0,43.25,13,1135.57,2,1
4171.21,7,Healthcare,Amex,1,1.48,7,1074.01,1,0
2619.01,6,Restaurant,Visa,1,29.89,3,2176.32,0,0
3248.35,22,Online,RuPay,1,34.83,7,1744.68,1,0
3446.01,10,Electronics,Visa,1,13.58,3,640.15,0,0
2401.51,11,Grocery,Visa,1,21.3,2,1493.97,0,0
19864.4,11,Retail,Amex,0,94.41,11,889.49,6,1
1311.32,7,Online,Amex,1,5.29,6,1941.91,0,0
4877.77,5,Entertainment,Visa,1,16.43,2,4411.44,1,0
5729.91,13,Gas,RuPay,1,17.28,2,1266.48,0,0
11382.38,9,Online,Visa,0,11.73,4,2048.99,0,0
2304.72,13,Travel,RuPay,1,5.89,3,3024.19,0,0
833.23,15,Electronics,RuPay,1,4.73,4,3492.79,0,0
7626.49,9,Electronics,Visa,1,15.01,2,506.32,0,0
498.38,7,Grocery,Mastercard,1,5.81,4,1494.04,1,0
9180.47,13,Restaurant,RuPay,0,29.14,1,515.18,0,0
2334.74,21,Retail,RuPay,0,9.75,2,4217.28,1,0
780.2,7,Electronics,Visa,1,10.32,2,1039.76,0,0
3511.35,17,Gas,RuPay,0,38.48,5,4967.92,0,0
9628.04,5,Retail,RuPay,1,118.59,4,9305.86,0,0
3764.97,8,Grocery,Mastercard,1,21.13,2,2103.71,0,0
2333.58,9,Retail,RuPay,1,30.03,3,3374.69,0,0
941.95,16,Retail,RuPay,1,17.02,0,587.62,0,0
1645.99,16,Online,RuPay,0,4.47,1,500,1,0
1472.44,8,Online,Mastercard,1,15.6,2,813.48,0,0
8756.16,13,Entertainment,Mastercard,1,9.95,3,7647.66,0,0
1388.96,21,,RuPay,0,6.91,1,1500.32,0,0
5039.7,8,Restaurant,Mastercard,0,20.85,1,3905.21,0,0
4496.75,10,Grocery,Amex,1,37.1,2,2131.21,0,0
15026.95,0,Grocery,RuPay,0,217.02,5,510.4,0,1
4460.55,9,Online,Amex,1,7.32,1,,0,0
865.42,21,Online,Visa,1,2.1,2,5121.58,2,0
997.13,2,Restaurant,Visa,1,3.34,2,879.06,1,0
831.15,14,Grocery,Mastercard,1,7.34,1,1646.58,0,0
8873.19,19,Healthcare,RuPay,0,3.16,3,,0,0
1338.22,22,Utilities,Visa,1,2.99,4,772.7,0,0
1025.86,5,Online,Visa,1,8.8,5,2644.01,0,0
2971.94,13,Online,Visa,0,68.27,2,873.61,0,0
2419.37,16,Gas,Visa,1,23.07,4,629.9,0,0
8542.4,18,Entertainment,Visa,1,13.84,3,1658.04,0,0
8378.9,18,Gas,RuPay,1,1.24,1,2987.97,0,0
15348.4,18,Restaurant,RuPay,1,0.54,0,2556.58,0,0
851.98,7,Grocery,RuPay,1,8.03,0,1297.17,0,0
15052.13,7,Gas,RuPay,1,267.34,9,1222.25,2,1
3419.79,16,Grocery,Visa,0,2.56,7,1300.95,1,0
1533.52,8,Online,RuPay,1,23.25,5,2952.3,0,0
2452.71,14,Electronics,Visa,1,0.97,6,4240.3,0,0
3438.68,13,Restaurant,RuPay,1,1.72,2,1302.68,0,0
,7,Grocery,RuPay,1,0.96,6,1000.18,0,0
2085.96,18,Retail,RuPay,1,12,3,1586.79,2,0
6229.6,14,Electronics,RuPay,1,36.95,6,918.66,0,0
1413.89,8,Online,Amex,1,3.42,3,963.32,0,0
4775.48,12,Electronics,Mastercard,1,0.76,3,1147,1,0
3548.94,14,Grocery,RuPay,1,6.7,4,2072.5,1,0
2248.39,8,Utilities,Visa,1,6.63,4,1381.07,0,0
7487.17,8,Restaurant,Mastercard,1,4.84,2,3714.5,0,0
1126.43,9,Online,RuPay,1,6.56,4,1032.37,0,0
7164.36,13,Grocery,Visa,1,7.45,2,759.8,1,0
5401.92,10,Online,RuPay,1,3.66,1,1471.43,0,0
1669.62,11,Travel,Visa,1,15.74,0,1789.79,1,0
1971.98,9,Grocery,Visa,1,6.97,2,2666.92,1,0
13796.33,3,Entertainment,Visa,0,518.14,5,1224.77,3,1
1555.94,13,Online,Amex,0,33.3,1,613.64,0,0
200,14,Grocery,RuPay,1,0.78,2,2515.06,2,0
9806.36,19,Online,RuPay,0,38.83,3,1263.23,0,1
7443.81,16,Online,Mastercard,1,17.71,3,2753.42,0,0
2318.6,12,Gas,RuPay,1,8.55,2,4559.13,1,0
5328.63,17,Online,RuPay,0,35.97,13,1643.67,2,1
4410.96,7,Grocery,RuPay,1,2.54,2,4351.04,0,0
3528.08,6,Entertainment,RuPay,1,30.93,2,2812.78,0,0
3122.42,13,Grocery,Visa,1,31.3,3,1914.11,,0
6301.51,15,Electronics,RuPay,1,8.77,2,2942.46,0,0
25385.54,4,Restaurant,Mastercard,1,5.58,0,4838.97,0,0
378.19,18,Electronics,Amex,1,3.24,2,6283.64,0,0
2835.61,9,Electronics,RuPay,1,5.78,2,862.96,0,0
5686.74,9,Online,Mastercard,1,6.5,1,1994.42,2,0
870.75,12,Electronics,RuPay,0,42.88,4,3224.86,2,0
6143.1,8,Electronics,Mastercard,1,0.08,4,8299.42,0,0
3917.57,7,Grocery,Visa,1,27.77,1,785.85,0,0
6559.41,12,Restaurant,Mastercard,0,1.17,10,1418.42,3,1
2542.65,21,Grocery,Visa,1,36.03,3,1234.55,0,0
979.14,11,Restaurant,RuPay,1,4.9,2,2601.76,0,0
7108,10,Restaurant,RuPay,1,1.88,4,2441.47,0,0
7458.72,16,Retail,RuPay,1,11.33,2,1998.96,0,0
12620.46,10,Online,RuPay,1,99.04,10,2134.35,2,1
5046.41,12,Utilities,RuPay,0,8.63,1,1726.7,0,0
1509.02,11,Retail,RuPay,1,3.89,3,1066.54,0,0
844.86,7,Grocery,Amex,1,12.35,2,3256.39,1,0
19501.26,15,Electronics,Amex,0,6461.44,3,1333.62,2,0
5089.01,11,Restaurant,Visa,0,17.1,3,5349.19,1,0
5000,10,Travel,Visa,0,11.41,15,500,4,1
10859.59,21,Healthcare,RuPay,1,11.62,3,698.25,0,0
11523.09,10,Retail,RuPay,1,18,1,817.94,1,0
2065.9,12,Grocery,RuPay,1,1.31,1,2613.83,1,0
7216.19,11,Online,Mastercard,1,15.15,3,1360.94,0,0
1556.87,9,Restaurant,Mastercard,0,2.95,4,1612.04,0,0
,21,Gas,Amex,1,8.22,2,4322.03,0,0
4586.78,6,Healthcare,Mastercard,1,11.19,4,2454.02,0,0
2842.68,5,Travel,RuPay,1,5.41,2,2312.49,0,0
1073.26,12,Online,Visa,1,13.99,4,1910.2,0,0
1305.74,3,Grocery,Mastercard,1,3.22,2,1843.7,0,0
1686.82,20,Online,Mastercard,1,1.37,3,2540.23,0,0
5582.19,14,Travel,Mastercard,0,24.08,3,1281.95,1,0
1941.94,16,Gas,Visa,1,0.48,4,2640.49,1,0
12255.85,2,Online,Amex,0,111.34,15,2915.51,1,1
2408.58,7,Healthcare,Visa,0,7.21,1,2517.55,0,0
3290.38,14,Grocery,Mastercard,1,3.65,3,3183.56,0,0
3656.46,15,Grocery,Mastercard,1,0.35,4,1903.35,1,0
556.5,16,Electronics,RuPay,1,2.71,1,3302.83,0,0
9010.96,19,Travel,Mastercard,0,133.97,15,3482.74,2,1
6014.49,19,Retail,Mastercard,1,15.31,3,640.48,0,0
468.16,19,Travel,Visa,1,3.37,1,,0,0
2997.9,12,Travel,Visa,0,29.04,0,1221.06,0,0
1265.12,21,Travel,Visa,1,57.26,3,500,1,0
1430.56,8,Restaurant,Amex,1,14.04,4,1744.88,0,0
2210,11,Electronics,Mastercard,1,33.45,7,6420.22,0,0
1107.24,8,Healthcare,Mastercard,1,32.26,2,500,0,0
28797.42,1,Retail,Visa,0,103.58,7,2289.32,2,1
1630.51,10,Electronics,RuPay,1,5.71,5,3032.46,0,0
1067.97,14,Retail,Visa,1,18.7,3,2267.92,0,0
2863.64,11,Grocery,Visa,1,29.41,5,2033.1,0,0
4981.7,9,Travel,Mastercard,1,12.45,1,2273.15,0,0
1735.83,11,Retail,Mastercard,1,24.61,6,2461.04,0,0
1605.27,7,Healthcare,Visa,1,24.66,2,500,0,0
5000,1,Entertainment,Mastercard,0,174.04,7,1875.82,7,1
4411.32,22,Grocery,Amex,1,16.56,1,4272.24,0,0
804.09,13,Restaurant,RuPay,1,4.79,3,904.08,0,0
2722.19,11,Retail,Mastercard,0,7217.38,3,1199.41,1,0
6814.18,14,Online,Mastercard,0,1.69,5,2088.5,0,0
1132.13,11,Gas,RuPay,1,63.22,2,773.01,0,0
957.64,20,Grocery,Visa,1,4.01,3,1851.91,0,0
2025.88,13,Healthcare,Mastercard,0,29.97,2,772.52,0,0
2147.81,13,Grocery,Mastercard,1,5.5,3,1232.07,0,0
14991.65,13,Grocery,Mastercard,1,4.31,2,3813.88,0,0
4824.52,13,Utilities,Mastercard,1,22.15,1,1232.45,0,0
4639.67,7,Online,RuPay,1,5.38,2,1679.83,0,0
29369.35,10,Online,Visa,0,132.5,13,1349.56,3,1
3896.2,13,Restaurant,RuPay,1,9.95,10,1820.67,0,0
333.32,15,Online,Visa,1,5.54,2,1494.26,1,0
6783.98,16,Travel,Mastercard,1,9.53,3,1542.85,0,0
1301.23,14,Entertainment,RuPay,0,35.52,4,10624.62,0,0
17690.17,20,Online,Visa,0,153.49,8,771.06,3,1
2363.2,13,Grocery,Amex,1,2.1,3,1826.66,0,0
2899.25,17,Entertainment,Visa,0,13.58,2,1663.48,1,0
5000,18,Electronics,Mastercard,1,115.26,9,4740.54,2,1
6601.3,22,Healthcare,Mastercard,0,171.78,13,627.92,2,1
2892.73,17,Grocery,Visa,1,29.69,2,806.11,0,0
5451.65,15,Online,Mastercard,1,4.27,6,4343.9,1,0
1346.92,16,Grocery,Amex,1,16.69,5,3074.11,0,0
1529.05,13,Online,Mastercard,1,6.5,0,500,1,0
2546.76,14,Grocery,Visa,0,14.68,3,2720.57,0,0
1181.05,13,Retail,Mastercard,0,22.97,3,693.74,0,0
2309.81,11,Gas,RuPay,0,31.18,4,3182.32,1,0
12347.07,11,Online,RuPay,1,23.23,2,665.36,2,0
14814.87,12,Travel,Visa,1,0.84,3,1381.96,1,0
4746.7,13,Retail,Mastercard,1,21.52,3,2501.96,0,0
2802.13,14,Online,Visa,1,1.66,3,2104.36,0,0
6946.89,7,Online,Visa,1,1.81,2,3067.71,1,0
5556.99,13,Utilities,Visa,0,16.27,3,1478.12,1,0
1500.06,8,Retail,Mastercard,0,46.94,1,1432.03,0,0
9083.29,11,Grocery,RuPay,1,9.55,1,1379.16,0,0
2752.67,19,Grocery,Visa,1,8.21,4,1358.37,2,0
2308.38,8,Electronics,RuPay,1,39.99,2,6094.09,0,0
2825.81,18,Gas,Mastercard,1,2.58,6,1616.9,0,0
1874.62,20,,Visa,1,31.62,2,1182.54,0,0
19163.06,16,Electronics,RuPay,1,6.38,0,1465.63,0,0
480.63,16,Online,Mastercard,1,1.1,3,500,0,0
10848.92,11,Online,RuPay,1,6.57,2,1316.19,0,0
7731.76,20,Online,RuPay,1,25.01,3,1670.82,2,0
2105.4,14,Online,Mastercard,1,19.7,1,3736,0,0
3237.85,8,Online,Visa,1,0.75,6,4611.78,0,0
43069.44,16,Online,Visa,0,19.02,11,1062.4,2,1
8878.53,17,Retail,Visa,1,1.77,7,1509.01,3,0
4981.19,19,Restaurant,Amex,1,65.14,3,1267.08,0,0
1098.6,14,Grocery,Visa,1,24.96,4,1033.17,0,0
562.39,13,Restaurant,Mastercard,1,7.8,2,770.23,0,0
5101.48,21,Online,RuPay,0,8.67,5,2320.17,1,0
758.82,22,Travel,Mastercard,1,9.38,2,1543.85,0,0
7955.96,15,Utilities,RuPay,0,2.32,2,513.48,1,0
3122.25,17,Electronics,Mastercard,1,8.1,2,1107.29,0,0
4028.68,18,Restaurant,RuPay,1,55.9,3,1450.17,0,0
525.35,18,Restaurant,RuPay,1,38.57,0,1618.71,0,0
2296.92,12,Online,Mastercard,0,22.53,2,624.24,0,0
6861.22,12,Travel,Mastercard,1,10.63,4,3101.91,0,0
1063.89,11,Restaurant,Mastercard,0,2.07,2,1115.73,0,0
1315.89,7,Entertainment,RuPay,1,41.54,2,3994.57,0,0
674.76,20,Healthcare,Visa,1,9.48,1,1438.08,0,0
6757.29,11,Gas,RuPay,0,75.6,9,1131.9,2,1
14689.51,0,Online,Mastercard,1,27.15,12,798.87,5,1
5262.22,19,Restaurant,Visa,1,23.96,5,2350.52,0,0
121760.67,9,Online,Mastercard,0,36.72,6,959.28,2,1
12346.3,15,Retail,Amex,1,19.58,2,1300.8,0,0
11055.69,1,Restaurant,,1,26.11,5,2115.83,0,0
3371.33,9,Electronics,Visa,1,0.01,4,1342.18,0,0
6865.16,5,Online,Mastercard,1,4.23,5,1877.29,0,0
5725.39,6,Online,Mastercard,1,6.54,2,1810.66,0,0
1007.79,14,Entertainment,RuPay,1,0.16,4,1935.37,0,0
475.27,20,Online,Mastercard,1,16.76,3,1480.03,0,0
1664.51,12,Healthcare,Visa,1,0.67,3,1412.57,0,0
4264.29,10,Travel,Mastercard,1,6.08,2,672.99,1,0
3796.71,7,Retail,Visa,1,16.21,2,748.87,2,0
4308.49,23,Retail,Mastercard,1,1.95,6,2102.86,0,0
2363.91,9,Restaurant,RuPay,1,5.54,4,1054.14,0,0
16498.65,13,Grocery,RuPay,1,33.66,3,1477.05,0,0
